game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,conf_game
2025_05_SF_LA,2025,REG,5,2025-10-02,Thursday,20:15,SF,,LA,,Home,,,,2025100200,,,202510020ram,,,,4,4,102.0,-122.0,1.5,-110.0,-110.0,47.5,-110.0,-110.0,1,dome,matrixturf,,,,,,,Kyle Shanahan,Sean McVay,,LAX01,SoFi Stadium,True
2025_05_MIN_CLE,2025,REG,5,2025-10-05,Sunday,09:30,MIN,,CLE,,Neutral,,,,2025100500,,,202510050cle,,,,7,7,-340.0,270.0,-7.0,-115.0,-105.0,41.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Kevin O'Connell,Kevin Stefanski,,CLE00,FirstEnergy Stadium,False
2025_05_HOU_BAL,2025,REG,5,2025-10-05,Sunday,13:00,HOU,,BAL,,Home,,,,2025100501,,,202510050rav,,,,7,7,270.0,-340.0,7.5,-115.0,-105.0,47.5,-110.0,-110.0,0,outdoors,grass,,,,,,,DeMeco Ryans,John Harbaugh,,BAL00,M&T Bank Stadium,True
2025_05_MIA_CAR,2025,REG,5,2025-10-05,Sunday,13:00,MIA,,CAR,,Home,,,,2025100502,,,202510050car,,,,6,7,-122.0,102.0,-1.5,-108.0,-112.0,46.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Mike McDaniel,Dave Canales,,CAR00,Bank of America Stadium,False
2025_05_LV_IND,2025,REG,5,2025-10-05,Sunday,13:00,LV,,IND,,Home,,,,2025100503,,,202510050clt,,,,7,7,102.0,-122.0,1.5,-110.0,-110.0,44.5,-108.0,-112.0,0,closed,fieldturf,,,,,,,Pete Carroll,Shane Steichen,,IND00,Lucas Oil Stadium,True
2025_05_NYG_NO,2025,REG,5,2025-10-05,Sunday,13:00,NYG,,NO,,Home,,,,2025100504,,,202510050nor,,,,7,7,-122.0,102.0,-1.5,-110.0,-110.0,42.5,-110.0,-110.0,0,dome,sportturf,,,,,,,Brian Daboll,Kellen Moore,,NOR00,Mercedes-Benz Superdome,True
2025_05_DAL_NYJ,2025,REG,5,2025-10-05,Sunday,13:00,DAL,,NYJ,,Home,,,,2025100505,,,202510050nyj,,,,7,6,-120.0,100.0,-1.5,-110.0,-110.0,44.5,-110.0,-110.0,0,outdoors,fieldturf,,,,,,,Brian Schottenheimer,Aaron Glenn,,NYC01,MetLife Stadium,False
2025_05_DEN_PHI,2025,REG,5,2025-10-05,Sunday,13:00,DEN,,PHI,,Home,,,,2025100506,,,202510050phi,,,,6,7,164.0,-198.0,4.5,-110.0,-110.0,45.5,-110.0,-110.0,0,outdoors,grass,,,,,,,Sean Payton,Nick Sirianni,,PHI00,Lincoln Financial Field,False
2025_05_TEN_ARI,2025,REG,5,2025-10-05,Sunday,16:05,TEN,,ARI,,Home,,,,2025100507,,,202510050crd,,,,7,10,180.0,-218.0,5.5,-110.0,-110.0,46.5,-110.0,-110.0,0,closed,grass,,,,,,,Brian Callahan,Jonathan Gannon,,PHO00,State Farm Stadium,False
2025_05_TB_SEA,2025,REG,5,2025-10-05,Sunday,16:05,TB,,SEA,,Home,,,,2025100508,,,202510050sea,,,,7,10,-122.0,102.0,-1.5,-108.0,-112.0,47.5,-110.0,-110.0,0,outdoors,fieldturf,,,,,,,Todd Bowles,Mike Macdonald,,SEA00,Lumen Field,True
